Epoch		Step		TotalStep		Det-loss		Reg-loss		TrainMode
2		950		6950		0.0354		1.9477		1
2		1000		7000		0.0325		1.8923		1
2		1050		7050		0.0337		1.8135		1
2		1100		7100		0.0556		1.8141		1
2		1150		7150		0.0327		1.7694		1
2		1200		7200		0.0464		2.1472		1
2		1250		7250		0.0286		1.4684		1
2		1300		7300		0.0419		1.5227		1
2		1350		7350		0.0393		1.4715		1
2		1400		7400		0.0471		1.4465		1
2		1450		7450		0.0160		1.2565		1
2		1500		7500		0.0295		1.1291		1
2		1550		7550		0.0218		1.0982		1
2		1600		7600		0.0491		0.8219		1
2		1650		7650		0.0349		1.2309		1
2		1700		7700		0.0446		1.0728		1
2		1750		7750		0.0378		0.8766		1
2		1800		7800		0.0188		1.2467		1
2		1850		7850		0.0315		1.1166		1
2		1900		7900		0.0181		0.8415		1
2		1950		7950		0.0312		1.0110		1
2		2000		8000		0.0239		0.6586		1
2		2050		8050		0.0288		1.1613		1
2		2100		8100		0.0245		0.6214		1
2		2150		8150		0.0568		1.1043		1
2		2200		8200		0.0326		0.8637		1
2		2250		8250		0.0234		0.9517		1
2		2300		8300		0.0262		1.0622		1
2		2350		8350		0.0260		0.6382		1
2		2400		8400		0.0345		0.7662		1
2		2450		8450		0.0308		0.4857		1
2		2500		8500		0.0358		0.6866		1
2		2550		8550		0.0308		0.7297		1
2		2600		8600		0.0279		0.6352		1
2		2650		8650		0.0306		0.7532		1
2		2700		8700		0.0232		0.4620		1
2		2750		8750		0.0256		0.3838		1
2		2800		8800		0.0164		0.4254		1
2		2850		8850		0.0243		0.5154		1
2		2900		8900		0.0530		0.8110		1
2		2950		8950		0.0159		0.4809		1
2		3000		9000		0.0232		0.5689		1
2		3050		9050		0.0302		0.4477		1
2		3100		9100		0.0210		0.3028		1
2		3150		9150		0.0198		0.5810		1
2		3200		9200		0.0299		0.6456		1
2		3250		9250		0.0282		0.3334		1
2		3300		9300		0.0172		0.4561		1
2		3350		9350		0.0203		0.5304		1
2		3400		9400		0.0146		0.2015		1
2		3450		9450		0.0173		0.2774		1
2		3500		9500		0.0171		0.5571		1
2		3550		9550		0.0148		0.2554		1
2		3600		9600		0.0389		0.3534		1
2		3650		9650		0.0376		0.7051		1
2		3700		9700		0.0495		0.6216		1
2		3750		9750		0.0289		0.5338		1
2		3800		9800		0.0275		0.3505		1
2		3850		9850		0.0300		0.2889		1
2		3900		9900		0.0250		0.1919		1
2		3950		9950		0.0275		0.4551		1
2		4000		10000		0.0272		0.3676		1
2		4050		10050		0.0171		0.4389		1
2		4100		10100		0.0215		0.6469		1
2		4150		10150		0.0154		0.2773		1
2		4200		10200		0.0225		0.2140		1
2		4250		10250		0.0199		0.0963		1
2		4300		10300		0.0151		0.2937		1
2		4350		10350		0.0249		0.3534		1
2		4400		10400		0.0200		0.1069		1
2		4450		10450		0.0140		0.1453		1
2		4500		10500		0.0303		0.3360		1
2		4550		10550		0.0170		0.1782		1
2		4600		10600		0.0265		0.6550		1
2		4650		10650		0.0218		0.4172		1
2		4700		10700		0.0233		0.3967		1
2		4750		10750		0.0159		0.3225		1
2		4800		10800		0.0326		0.2185		1
2		4850		10850		0.0111		0.2931		1
2		4900		10900		0.0232		0.2564		1
2		4950		10950		0.0303		0.4361		1
2		5000		11000		0.0153		0.2430		1
2		5050		11050		0.0317		0.1988		1
2		5100		11100		0.0177		0.3026		1
2		5150		11150		0.0122		0.4049		1
2		5200		11200		0.0326		0.4333		1
2		5250		11250		0.0368		0.2214		1
2		5300		11300		0.0164		0.1963		1
2		5350		11350		0.0318		0.3446		1
2		5400		11400		0.0153		0.1739		1
2		5450		11450		0.0179		0.1736		1
2		5500		11500		0.0202		0.4969		1
2		5550		11550		0.0183		0.1663		1
2		5600		11600		0.0224		0.3526		1
2		5650		11650		0.0179		0.7712		1
2		5700		11700		0.0334		0.3377		1
2		5750		11750		0.0185		0.3834		1
2		5800		11800		0.0141		0.1843		1
2		5850		11850		0.0387		0.2531		1
2		5900		11900		0.0244		0.2020		1
2		5950		11950		0.0199		0.3742		1
2		6000		12000		0.0218		0.2034		1
3		50		12050		0.0146		0.0622		1
3		100		12100		0.0160		0.2039		1
3		150		12150		0.0201		0.1637		1
3		200		12200		0.0261		0.2517		1
3		250		12250		0.0197		0.2126		1
3		300		12300		0.0111		0.1282		1
3		350		12350		0.0373		0.1032		1
3		400		12400		0.0271		0.1725		1
3		450		12450		0.0120		0.0920		1
3		500		12500		0.0239		0.1272		1
3		550		12550		0.0163		0.3244		1
3		600		12600		0.0140		0.2426		1
3		650		12650		0.0140		0.0872		1
3		700		12700		0.0381		0.4403		1
3		750		12750		0.0266		0.3227		1
3		800		12800		0.0245		0.1786		1
3		850		12850		0.0223		0.1936		1
3		900		12900		0.0252		0.4511		1
3		950		12950		0.0165		0.2336		1
3		1000		13000		0.0155		0.1119		1
3		1050		13050		0.0223		0.2046		1
3		1100		13100		0.0544		0.1383		1
3		1150		13150		0.0550		0.6638		1
3		1200		13200		0.0261		0.1556		1
3		1250		13250		0.0140		0.1477		1
3		1300		13300		0.0347		0.1567		1
3		1350		13350		0.0317		0.1573		1
3		1400		13400		0.0178		0.0657		1
3		1450		13450		0.0286		0.2146		1
3		1500		13500		0.0108		0.0831		1
3		1550		13550		0.0293		0.2665		1
3		1600		13600		0.0263		0.2993		1
3		1650		13650		0.0133		0.1605		1
3		1700		13700		0.0180		0.2415		1
3		1750		13750		0.0158		0.1384		1
3		1800		13800		0.0132		0.1330		1
3		1850		13850		0.0171		0.2613		1
3		1900		13900		0.0155		0.0521		1
3		1950		13950		0.0235		0.2659		1
3		2000		14000		0.0647		0.3141		1
3		2050		14050		0.0218		0.1406		1
3		2100		14100		0.0281		0.2551		1
3		2150		14150		0.0181		0.2994		1
3		2200		14200		0.0154		0.2049		1
3		2250		14250		0.0135		0.0698		1
3		2300		14300		0.0328		0.1445		1
3		2350		14350		0.0182		0.1592		1
3		2400		14400		0.0253		0.2231		1
3		2450		14450		0.0116		0.0543		1
3		2500		14500		0.0203		0.3209		1
3		2550		14550		0.0221		0.2773		1
3		2600		14600		0.0212		0.2212		1
3		2650		14650		0.0218		0.3409		1
3		2700		14700		0.0207		0.2203		1
3		2750		14750		0.0235		0.0991		1
3		2800		14800		0.0168		0.0354		1
3		2850		14850		0.0135		0.0334		1
3		2900		14900		0.0291		0.1176		1
3		2950		14950		0.0311		0.1035		1
3		3000		15000		0.0273		0.1601		1
3		3050		15050		0.0218		0.2386		1
3		3100		15100		0.0237		0.1897		1
3		3150		15150		0.0217		0.1233		1
3		3200		15200		0.0201		0.1286		1
3		3250		15250		0.0138		0.0544		1
3		3300		15300		0.0273		0.0950		1
3		3350		15350		0.0144		0.0828		1
3		3400		15400		0.0205		0.0370		1
3		3450		15450		0.0105		0.0675		1
3		3500		15500		0.0360		0.2911		1
3		3550		15550		0.0127		0.3695		1
3		3600		15600		0.0336		0.0805		1
3		3650		15650		0.0165		0.1722		1
3		3700		15700		0.0146		0.1204		1
3		3750		15750		0.0134		0.1754		1
3		3800		15800		0.0279		0.1588		1
3		3850		15850		0.0200		0.0643		1
3		3900		15900		0.0104		0.0638		1
3		3950		15950		0.0148		0.1524		1
3		4000		16000		0.0216		0.0178		1
3		4050		16050		0.0127		0.0962		1
3		4100		16100		0.0120		0.1581		1
3		4150		16150		0.0170		0.1109		1
3		4200		16200		0.0200		0.0918		1
3		4250		16250		0.0101		0.0788		1
3		4300		16300		0.0226		0.0928		1
3		4350		16350		0.0262		0.4263		1
3		4400		16400		0.0199		0.1700		1
3		4450		16450		0.0186		0.1097		1
3		4500		16500		0.0201		0.2749		1
3		4550		16550		0.0243		0.1487		1
3		4600		16600		0.0185		0.1092		1
3		4650		16650		0.0314		0.0591		1
3		4700		16700		0.0232		0.1241		1
3		4750		16750		0.0174		0.0716		1
3		4800		16800		0.0207		0.1083		1
3		4850		16850		0.0272		0.4658		1
3		4900		16900		0.0217		0.0627		1
3		4950		16950		0.0470		0.0368		1
3		5000		17000		0.0212		0.1066		1
3		5050		17050		0.0199		0.0491		1
3		5100		17100		0.0136		0.1699		1
3		5150		17150		0.0188		0.0234		1
3		5200		17200		0.0236		0.1059		1
3		5250		17250		0.0110		0.2763		1
3		5300		17300		0.0126		0.1133		1
3		5350		17350		0.0578		0.1745		1
3		5400		17400		0.0208		0.1868		1
3		5450		17450		0.0128		0.2037		1
3		5500		17500		0.0160		0.0489		1
3		5550		17550		0.0207		0.1788		1
3		5600		17600		0.0199		0.2270		1
3		5650		17650		0.0199		0.3263		1
3		5700		17700		0.0138		0.0928		1
3		5750		17750		0.0172		0.0680		1
3		5800		17800		0.0249		0.1900		1
3		5850		17850		0.0216		0.0490		1
3		5900		17900		0.0138		0.2430		1
3		5950		17950		0.0254		0.0394		1
3		6000		18000		0.0216		0.5604		1
4		50		18050		0.0183		0.4734		1
4		100		18100		0.0198		0.2510		1
4		150		18150		0.0155		0.0475		1
4		200		18200		0.0158		0.1162		1
4		250		18250		0.0225		0.2807		1
4		300		18300		0.0214		0.0560		1
4		350		18350		0.0140		0.2495		1
4		400		18400		0.0134		0.0471		1
4		450		18450		0.0167		0.0709		1
4		500		18500		0.0248		0.0827		1
4		550		18550		0.0153		0.1563		1
4		600		18600		0.0139		0.1527		1
4		650		18650		0.0174		0.2301		1
4		700		18700		0.0163		0.2323		1
4		750		18750		0.0112		0.0793		1
4		800		18800		0.0216		0.0944		1
4		850		18850		0.0111		0.0666		1
4		900		18900		0.0206		0.0917		1
4		950		18950		0.0193		0.1747		1
4		1000		19000		0.0207		0.2717		1
4		1050		19050		0.0245		0.3904		1
4		1100		19100		0.0142		0.2373		1
4		1150		19150		0.0143		0.1822		1
4		1200		19200		0.0152		0.0461		1
4		1250		19250		0.0206		0.4234		1
4		1300		19300		0.0233		0.3279		1
4		1350		19350		0.0141		0.0345		1
4		1400		19400		0.0200		0.0411		1
4		1450		19450		0.0164		0.0625		1
4		1500		19500		0.0117		0.1367		1
4		1550		19550		0.0175		0.0327		1
4		1600		19600		0.0283		0.1333		1
4		1650		19650		0.0196		0.0376		1
4		1700		19700		0.0241		0.1998		1
4		1750		19750		0.0120		0.1561		1
4		1800		19800		0.0221		0.1172		1
4		1850		19850		0.0244		0.2236		1
4		1900		19900		0.0184		0.0700		1
4		1950		19950		0.0312		0.4546		1
4		2000		20000		0.0158		0.0390		1
4		2050		20050		0.0119		0.0167		1
4		2100		20100		0.0131		0.0678		1
4		2150		20150		0.0187		0.1118		1
4		2200		20200		0.0197		0.1461		1
4		2250		20250		0.0170		0.1070		1
4		2300		20300		0.0240		0.0610		1
4		2350		20350		0.0110		0.0659		1
4		2400		20400		0.0137		0.0615		1
4		2450		20450		0.0153		0.1294		1
4		2500		20500		0.0108		0.0235		1
4		2550		20550		0.0142		0.1500		1
4		2600		20600		0.0127		0.0674		1
4		2650		20650		0.0191		0.3285		1
4		2700		20700		0.0190		0.0798		1
4		2750		20750		0.0171		0.3247		1
4		2800		20800		0.0114		0.0698		1
4		2850		20850		0.0137		0.0944		1
4		2900		20900		0.0267		0.1996		1
4		2950		20950		0.0212		0.3299		1
4		3000		21000		0.0286		0.1991		1
4		3050		21050		0.0306		0.1545		1
4		3100		21100		0.0186		0.2756		1
4		3150		21150		0.0111		0.0533		1
4		3200		21200		0.0203		0.1292		1
4		3250		21250		0.0591		0.8341		1
4		3300		21300		0.0158		0.1149		1
4		3350		21350		0.0136		0.1029		1
4		3400		21400		0.0168		0.0676		1
4		3450		21450		0.0185		0.1359		1
4		3500		21500		0.0099		0.2225		1
4		3550		21550		0.0214		0.0924		1
4		3600		21600		0.0105		0.1788		1
4		3650		21650		0.0221		0.2270		1
4		3700		21700		0.0120		0.0612		1
4		3750		21750		0.0193		0.3438		1
4		3800		21800		0.0101		0.0352		1
4		3850		21850		0.0139		0.1393		1
4		3900		21900		0.0103		0.1432		1
4		3950		21950		0.0173		0.0342		1
4		4000		22000		0.0117		0.0199		1
4		4050		22050		0.0109		0.0247		1
4		4100		22100		0.0084		0.0248		1
4		4150		22150		0.0108		0.0556		1
4		4200		22200		0.0205		0.0791		1
4		4250		22250		0.0179		0.0254		1
4		4300		22300		0.0111		0.2114		1
4		4350		22350		0.0093		0.0562		1
4		4400		22400		0.0226		0.1346		1
4		4450		22450		0.0660		0.5029		1
4		4500		22500		0.0130		0.2402		1
4		4550		22550		0.0206		0.2333		1
4		4600		22600		0.0136		0.0899		1
4		4650		22650		0.0172		0.3749		1
4		4700		22700		0.0112		0.0253		1
4		4750		22750		0.0218		0.0294		1
4		4800		22800		0.0232		0.0763		1
4		4850		22850		0.0215		0.1386		1
4		4900		22900		0.0254		0.2042		1
4		4950		22950		0.0174		0.0466		1
4		5000		23000		0.0137		0.0476		1
4		5050		23050		0.0115		0.0212		1
4		5100		23100		0.0149		0.1948		1
4		5150		23150		0.0194		0.0998		1
4		5200		23200		0.0334		0.4548		1
4		5250		23250		0.0187		0.0538		1
4		5300		23300		0.0213		0.1987		1
4		5350		23350		0.0277		0.1078		1
4		5400		23400		0.0089		0.0130		1
4		5450		23450		0.0193		0.0260		1
4		5500		23500		0.0102		0.1239		1
4		5550		23550		0.0140		0.0215		1
4		5600		23600		0.0105		0.0462		1
4		5650		23650		0.0142		0.1887		1
4		5700		23700		0.0171		0.1501		1
4		5750		23750		0.0113		0.0158		1
4		5800		23800		0.0102		0.1216		1
4		5850		23850		0.0165		0.0362		1
4		5900		23900		0.0088		0.0071		1
4		5950		23950		0.0202		0.0242		1
4		6000		24000		0.0634		0.3707		1
5		50		24050		0.0314		0.4378		1
5		100		24100		0.0538		0.0897		1
5		150		24150		0.0195		0.0065		1
5		200		24200		0.0164		0.0757		1
5		250		24250		0.0232		0.0627		1
5		300		24300		0.0239		0.0309		1
5		350		24350		0.0162		0.0208		1
5		400		24400		0.0181		0.2826		1
5		450		24450		0.0129		0.0311		1
5		500		24500		0.0198		0.0464		1
5		550		24550		0.0129		0.1889		1
5		600		24600		0.0111		0.1247		1
5		650		24650		0.0142		0.0188		1
5		700		24700		0.0269		0.0724		1
5		750		24750		0.0083		0.0245		1
5		800		24800		0.0115		0.0047		1
5		850		24850		0.0175		0.3790		1
5		900		24900		0.0130		0.1906		1
5		950		24950		0.0084		0.1954		1
5		1000		25000		0.0203		0.3691		1
5		1050		25050		0.0152		0.0394		1
5		1100		25100		0.0156		0.4341		1
5		1150		25150		0.0232		0.0404		1
5		1200		25200		0.0141		0.0518		1
5		1250		25250		0.0237		0.0706		1
5		1300		25300		0.0181		0.1564		1
5		1350		25350		0.0160		0.0490		1
5		1400		25400		0.0106		0.0176		1
5		1450		25450		0.0132		0.0436		1
5		1500		25500		0.0119		0.0142		1
5		1550		25550		0.0116		0.0095		1
5		1600		25600		0.0095		0.0304		1
5		1650		25650		0.0100		0.0152		1
5		1700		25700		0.0162		0.1732		1
5		1750		25750		0.0150		0.0196		1
5		1800		25800		0.0083		0.0136		1
5		1850		25850		0.0178		0.0792		1
5		1900		25900		0.0121		0.0822		1
5		1950		25950		0.0107		0.0958		1
5		2000		26000		0.0273		0.1501		1
5		2050		26050		0.0120		0.0920		1
5		2100		26100		0.0116		0.1521		1
5		2150		26150		0.0253		0.2092		1
5		2200		26200		0.0226		0.0912		1
5		2250		26250		0.0140		0.0861		1
5		2300		26300		0.0153		0.1509		1
5		2350		26350		0.0122		0.5389		1
5		2400		26400		0.0087		0.1174		1
5		2450		26450		0.0240		0.0166		1
5		2500		26500		0.0218		0.1700		1
5		2550		26550		0.0106		0.0208		1
5		2600		26600		0.0157		0.0167		1
5		2650		26650		0.0137		0.0149		1
5		2700		26700		0.0116		0.0248		1
5		2750		26750		0.0202		0.0568		1
5		2800		26800		0.0130		0.0775		1
5		2850		26850		0.0215		0.0175		1
5		2900		26900		0.0193		0.2401		1
5		2950		26950		0.0146		0.0533		1
5		3000		27000		0.0239		0.1708		1
5		3050		27050		0.0124		0.0077		1
5		3100		27100		0.0081		0.0424		1
5		3150		27150		0.0118		0.0471		1
5		3200		27200		0.0200		0.2812		1
5		3250		27250		0.0155		0.1179		1
5		3300		27300		0.0135		0.0358		1
5		3350		27350		0.0072		0.0031		1
5		3400		27400		0.0109		0.0068		1
5		3450		27450		0.0422		0.1816		1
5		3500		27500		0.0110		0.0541		1
5		3550		27550		0.0474		0.1194		1
5		3600		27600		0.0123		0.1685		1
5		3650		27650		0.0084		0.0079		1
5		3700		27700		0.0173		0.1061		1
5		3750		27750		0.0182		0.0791		1
5		3800		27800		0.0222		0.2716		1
5		3850		27850		0.0152		0.0249		1
5		3900		27900		0.0110		0.0029		1
5		3950		27950		0.0192		0.3807		1
5		4000		28000		0.0124		0.0543		1
5		4050		28050		0.0162		0.0415		1
5		4100		28100		0.0119		0.0108		1
5		4150		28150		0.0141		0.0353		1
5		4200		28200		0.0134		0.0109		1
5		4250		28250		0.0103		0.0054		1
5		4300		28300		0.0186		0.0263		1
5		4350		28350		0.0182		0.1490		1
5		4400		28400		0.0183		0.1580		1
5		4450		28450		0.0103		0.0330		1
5		4500		28500		0.0109		0.0282		1
5		4550		28550		0.0128		0.0264		1
5		4600		28600		0.0173		0.1116		1
5		4650		28650		0.0091		0.0457		1
5		4700		28700		0.0100		0.0390		1
5		4750		28750		0.0161		0.0146		1
5		4800		28800		0.0180		0.0307		1
5		4850		28850		0.0125		0.0233		1
5		4900		28900		0.0132		0.0991		1
5		4950		28950		0.0143		0.1332		1
5		5000		29000		0.0141		0.0028		1
5		5050		29050		0.0115		0.0790		1
5		5100		29100		0.0184		0.0292		1
5		5150		29150		0.0138		0.0450		1
5		5200		29200		0.0114		0.0483		1
5		5250		29250		0.0143		0.0776		1
5		5300		29300		0.0129		0.0040		1
5		5350		29350		0.0138		0.0188		1
5		5400		29400		0.0190		0.0649		1
5		5450		29450		0.0172		0.0054		1
5		5500		29500		0.0190		0.0259		1
5		5550		29550		0.0110		0.1599		1
5		5600		29600		0.0149		0.0241		1
5		5650		29650		0.0182		0.0810		1
5		5700		29700		0.0121		0.0116		1
5		5750		29750		0.0121		0.1196		1
5		5800		29800		0.0136		0.0797		1
5		5850		29850		0.0138		0.0634		1
5		5900		29900		0.0098		0.0381		1
5		5950		29950		0.0123		0.0098		1
5		6000		30000		0.0112		0.0317		1
